lat,lon,MODISA_L3m_SST4_Monthly_9km_R2019_0_sst4
-51.20833969116211,-54.124996185302734,7.5319996
-51.20833969116211,-54.04166030883789,7.5109997
-51.20833969116211,-53.95833206176758,7.4309998
-51.20833969116211,-53.874996185302734,7.3359995
-51.1250114440918,-71.375,
-51.1250114440918,-71.29166412353516,
-51.1250114440918,-71.20833587646484,
-51.1250114440918,-71.125,
-51.1250114440918,-71.04166412353516,
-51.1250114440918,-70.95833587646484,
-51.1250114440918,-70.875,
-51.1250114440918,-70.79166412353516,
-51.1250114440918,-70.70833587646484,
-51.1250114440918,-70.625,
-51.1250114440918,-70.54166412353516,
-51.1250114440918,-70.45833587646484,
-51.1250114440918,-70.375,
-51.1250114440918,-70.29166412353516,
-51.1250114440918,-70.20833587646484,
-51.1250114440918,-70.125,
-51.1250114440918,-70.04166412353516,
-51.1250114440918,-69.95833587646484,
-51.1250114440918,-69.875,
-51.1250114440918,-69.79166412353516,
-51.1250114440918,-69.70833587646484,
-51.1250114440918,-69.625,
-51.1250114440918,-69.54166412353516,
-51.1250114440918,-69.45833587646484,
-51.1250114440918,-69.375,
-51.1250114440918,-69.29166412353516,
-51.1250114440918,-69.20833587646484,11.985
-51.1250114440918,-69.125,11.092999
-51.1250114440918,-69.04166412353516,10.688
-51.1250114440918,-68.95833587646484,10.288
-51.1250114440918,-68.875,10.000999
-51.1250114440918,-68.79166412353516,9.87
-51.1250114440918,-68.70833587646484,9.82
-51.1250114440918,-68.625,9.753
-51.1250114440918,-68.54166412353516,9.789
-51.1250114440918,-68.45833587646484,9.913
-51.1250114440918,-68.375,10.016999
-51.1250114440918,-68.29166412353516,10.043
-51.1250114440918,-68.20833587646484,10.048
-51.1250114440918,-68.125,10.021
-51.1250114440918,-68.04166412353516,10.061
-51.1250114440918,-67.95833587646484,10.151
-51.1250114440918,-67.875,10.226
-51.1250114440918,-67.79166412353516,10.282
-51.1250114440918,-67.70833587646484,10.327
-51.1250114440918,-67.625,10.365
-51.1250114440918,-67.54166412353516,10.311999
-51.1250114440918,-67.45833587646484,10.2439995
-51.1250114440918,-67.375,10.243
-51.1250114440918,-67.29166412353516,10.239
-51.1250114440918,-67.20833587646484,10.200999
-51.1250114440918,-67.125,10.160999
-51.1250114440918,-67.04166412353516,10.099
-51.1250114440918,-66.95833587646484,10.0859995
-51.1250114440918,-66.875,10.066999
-51.1250114440918,-66.79166412353516,10.046
-51.1250114440918,-66.70833587646484,10.024
-51.1250114440918,-66.625,9.971
-51.1250114440918,-66.54166412353516,10.012
-51.1250114440918,-66.45833587646484,10.014999
-51.1250114440918,-66.375,9.993
-51.1250114440918,-66.29166412353516,9.9279995
-51.1250114440918,-66.20833587646484,9.875
-51.1250114440918,-66.125,9.82
-51.1250114440918,-66.04166412353516,9.787
-51.1250114440918,-65.95833587646484,9.787
-51.1250114440918,-65.875,9.765
-51.1250114440918,-65.79166412353516,9.694
-51.1250114440918,-65.70833587646484,9.693
-51.1250114440918,-65.625,9.674
-51.1250114440918,-65.54166412353516,9.661
-51.1250114440918,-65.45833587646484,9.664
-51.1250114440918,-65.375,9.696
-51.1250114440918,-65.29166412353516,9.706
-51.1250114440918,-65.20833587646484,9.691999
-51.1250114440918,-65.125,9.638
-51.1250114440918,-65.04166412353516,9.637
-51.1250114440918,-64.95833587646484,9.629
-51.1250114440918,-64.875,9.636999
-51.1250114440918,-64.79166412353516,9.629
-51.1250114440918,-64.70833587646484,9.62
-51.1250114440918,-64.625,9.638
-51.1250114440918,-64.54166412353516,9.587999
-51.1250114440918,-64.45833587646484,9.589
-51.1250114440918,-64.375,9.558
-51.1250114440918,-64.29166412353516,9.533999
-51.1250114440918,-64.20833587646484,9.504
-51.1250114440918,-64.125,9.516999
-51.1250114440918,-64.04166412353516,9.521999
-51.1250114440918,-63.95833206176758,9.521
-51.1250114440918,-63.874996185302734,9.526
-51.1250114440918,-63.79166030883789,9.4609995
-51.1250114440918,-63.70833206176758,9.4
-51.1250114440918,-63.624996185302734,9.332
-51.1250114440918,-63.54166030883789,9.361
-51.1250114440918,-63.45833206176758,9.376
-51.1250114440918,-63.374996185302734,9.34
-51.1250114440918,-63.29166030883789,9.344
-51.1250114440918,-63.20833206176758,9.339
-51.1250114440918,-63.124996185302734,9.311
-51.1250114440918,-63.04166030883789,9.341
-51.1250114440918,-62.95833206176758,9.327
-51.1250114440918,-62.874996185302734,9.294
-51.1250114440918,-62.79166030883789,9.264
-51.1250114440918,-62.70833206176758,9.252
-51.1250114440918,-62.624996185302734,9.261
-51.1250114440918,-62.54166030883789,9.226
-51.1250114440918,-62.45833206176758,9.217
-51.1250114440918,-62.374996185302734,9.2109995
-51.1250114440918,-62.29166030883789,9.243
-51.1250114440918,-62.20833206176758,9.263
-51.1250114440918,-62.124996185302734,9.264999
-51.1250114440918,-62.04166030883789,9.247999
-51.1250114440918,-61.95833206176758,9.28
-51.1250114440918,-61.874996185302734,9.316
-51.1250114440918,-61.79166030883789,9.396
-51.1250114440918,-61.70833206176758,9.471
-51.1250114440918,-61.624996185302734,9.490999
-51.1250114440918,-61.54166030883789,9.467
-51.1250114440918,-61.45833206176758,9.356999
-51.1250114440918,-61.374996185302734,9.2
-51.1250114440918,-61.29166030883789,9.181999
-51.1250114440918,-61.20833206176758,9.191999
-51.1250114440918,-61.124996185302734,9.072
-51.1250114440918,-61.04166030883789,8.789
-51.1250114440918,-60.95833206176758,8.615
-51.1250114440918,-60.874996185302734,8.643
-51.1250114440918,-60.79166030883789,8.819
-51.1250114440918,-60.70833206176758,8.929
-51.1250114440918,-60.624996185302734,9.151999
-51.1250114440918,-60.54166030883789,9.157
-51.1250114440918,-60.45833206176758,9.18
-51.1250114440918,-60.374996185302734,9.374
-51.1250114440918,-60.29166030883789,9.467
-51.1250114440918,-60.20833206176758,9.532
-51.1250114440918,-60.124996185302734,9.667
-51.1250114440918,-60.04166030883789,9.702
-51.1250114440918,-59.95833206176758,9.681
-51.1250114440918,-59.874996185302734,9.722
-51.1250114440918,-59.79166030883789,9.783
-51.1250114440918,-59.70833206176758,9.795
-51.1250114440918,-59.624996185302734,9.776999
-51.1250114440918,-59.54166030883789,9.781
-51.1250114440918,-59.45833206176758,9.806
-51.1250114440918,-59.374996185302734,9.796
-51.1250114440918,-59.29166030883789,9.681
-51.1250114440918,-59.20833206176758,9.559
-51.1250114440918,-59.124996185302734,9.509
-51.1250114440918,-59.04166030883789,9.455
-51.1250114440918,-58.95833206176758,9.526
-51.1250114440918,-58.874996185302734,9.614
-51.1250114440918,-58.79166030883789,9.616
-51.1250114440918,-58.70833206176758,9.5789995
-51.1250114440918,-58.624996185302734,9.561
-51.1250114440918,-58.54166030883789,9.559
-51.1250114440918,-58.45833206176758,9.536
-51.1250114440918,-58.374996185302734,9.502999
-51.1250114440918,-58.29166030883789,9.479
-51.1250114440918,-58.20833206176758,9.438
-51.1250114440918,-58.124996185302734,9.429
-51.1250114440918,-58.04166030883789,9.426
-51.1250114440918,-57.95833206176758,9.407
-51.1250114440918,-57.874996185302734,9.377
-51.1250114440918,-57.79166030883789,9.332
-51.1250114440918,-57.70833206176758,9.283
-51.1250114440918,-57.624996185302734,9.228
-51.1250114440918,-57.54166030883789,9.224
-51.1250114440918,-57.45833206176758,9.197
-51.1250114440918,-57.374996185302734,9.148
-51.1250114440918,-57.29166030883789,9.141
-51.1250114440918,-57.20833206176758,9.087999
-51.1250114440918,-57.124996185302734,8.972
-51.1250114440918,-57.04166030883789,8.86
-51.1250114440918,-56.95833206176758,8.749
-51.1250114440918,-56.874996185302734,8.721
-51.1250114440918,-56.79166030883789,8.717999
-51.1250114440918,-56.70833206176758,8.722
-51.1250114440918,-56.624996185302734,8.649
-51.1250114440918,-56.54166030883789,8.598
-51.1250114440918,-56.45833206176758,8.575
-51.1250114440918,-56.374996185302734,8.54
-51.1250114440918,-56.29166030883789,8.497999
-51.1250114440918,-56.20833206176758,8.4539995
-51.1250114440918,-56.124996185302734,8.51
-51.1250114440918,-56.04166030883789,8.451
-51.1250114440918,-55.95833206176758,8.450999
-51.1250114440918,-55.874996185302734,8.408
-51.1250114440918,-55.79166030883789,8.386
-51.1250114440918,-55.70833206176758,8.408
-51.1250114440918,-55.624996185302734,8.413
-51.1250114440918,-55.54166030883789,8.481
-51.1250114440918,-55.45833206176758,8.453
-51.1250114440918,-55.374996185302734,8.453
-51.1250114440918,-55.29166030883789,8.351
-51.1250114440918,-55.20833206176758,8.285999
-51.1250114440918,-55.124996185302734,8.268
-51.1250114440918,-55.04166030883789,8.2439995
-51.1250114440918,-54.95833206176758,8.214
-51.1250114440918,-54.874996185302734,8.111
-51.1250114440918,-54.79166030883789,8.08
-51.1250114440918,-54.70833206176758,8.073
-51.1250114440918,-54.624996185302734,7.963
-51.1250114440918,-54.54166030883789,7.878
-51.1250114440918,-54.45833206176758,7.8009996
-51.1250114440918,-54.374996185302734,7.7079997
-51.1250114440918,-54.29166030883789,7.6359997
-51.1250114440918,-54.20833206176758,7.554
-51.1250114440918,-54.124996185302734,7.499
-51.1250114440918,-54.04166030883789,7.498
-51.1250114440918,-53.95833206176758,7.448
-51.1250114440918,-53.874996185302734,7.3009996
-51.04166793823242,-71.375,
-51.04166793823242,-71.29166412353516,
-51.04166793823242,-71.20833587646484,
-51.04166793823242,-71.125,
-51.04166793823242,-71.04166412353516,
-51.04166793823242,-70.95833587646484,
-51.04166793823242,-70.875,
-51.04166793823242,-70.79166412353516,
-51.04166793823242,-70.70833587646484,
-51.04166793823242,-70.625,
-51.04166793823242,-70.54166412353516,
-51.04166793823242,-70.45833587646484,
-51.04166793823242,-70.375,
-51.04166793823242,-70.29166412353516,
-51.04166793823242,-70.20833587646484,
-51.04166793823242,-70.125,
-51.04166793823242,-70.04166412353516,
-51.04166793823242,-69.95833587646484,
-51.04166793823242,-69.875,
-51.04166793823242,-69.79166412353516,
-51.04166793823242,-69.70833587646484,
-51.04166793823242,-69.625,
-51.04166793823242,-69.54166412353516,
-51.04166793823242,-69.45833587646484,
-51.04166793823242,-69.375,11.504999
-51.04166793823242,-69.29166412353516,11.532499
-51.04166793823242,-69.20833587646484,11.42
-51.04166793823242,-69.125,11.32
-51.04166793823242,-69.04166412353516,10.894
-51.04166793823242,-68.95833587646484,10.389
-51.04166793823242,-68.875,10.071
-51.04166793823242,-68.79166412353516,9.971
-51.04166793823242,-68.70833587646484,9.905
-51.04166793823242,-68.625,9.941999
-51.04166793823242,-68.54166412353516,10.026999
-51.04166793823242,-68.45833587646484,10.157
-51.04166793823242,-68.375,10.21
-51.04166793823242,-68.29166412353516,10.176
-51.04166793823242,-68.20833587646484,10.17
-51.04166793823242,-68.125,10.184
-51.04166793823242,-68.04166412353516,10.217999
-51.04166793823242,-67.95833587646484,10.276999
-51.04166793823242,-67.875,10.337999
-51.04166793823242,-67.79166412353516,10.388
-51.04166793823242,-67.70833587646484,10.403
-51.04166793823242,-67.625,10.4279995
-51.04166793823242,-67.54166412353516,10.388
-51.04166793823242,-67.45833587646484,10.339
-51.04166793823242,-67.375,10.309
-51.04166793823242,-67.29166412353516,10.22
-51.04166793823242,-67.20833587646484,10.186
-51.04166793823242,-67.125,10.193
-51.04166793823242,-67.04166412353516,10.223999
-51.04166793823242,-66.95833587646484,10.193
-51.04166793823242,-66.875,10.187
-51.04166793823242,-66.79166412353516,10.139999
-51.04166793823242,-66.70833587646484,10.102
-51.04166793823242,-66.625,10.1449995
-51.04166793823242,-66.54166412353516,10.108
-51.04166793823242,-66.45833587646484,10.094
-51.04166793823242,-66.375,10.046
-51.04166793823242,-66.29166412353516,10.006
-51.04166793823242,-66.20833587646484,9.978
-51.04166793823242,-66.125,9.919
-51.04166793823242,-66.04166412353516,9.918
-51.04166793823242,-65.95833587646484,9.901999
-51.04166793823242,-65.875,9.901
-51.04166793823242,-65.79166412353516,9.903
-51.04166793823242,-65.70833587646484,9.8689995
-51.04166793823242,-65.625,9.797999
-51.04166793823242,-65.54166412353516,9.814
-51.04166793823242,-65.45833587646484,9.805
-51.04166793823242,-65.375,9.798
-51.04166793823242,-65.29166412353516,9.793
-51.04166793823242,-65.20833587646484,9.767
-51.04166793823242,-65.125,9.717
-51.04166793823242,-65.04166412353516,9.69
-51.04166793823242,-64.95833587646484,9.667999
-51.04166793823242,-64.875,9.702
-51.04166793823242,-64.79166412353516,9.703
-51.04166793823242,-64.70833587646484,9.724999
-51.04166793823242,-64.625,9.742
-51.04166793823242,-64.54166412353516,9.719999
-51.04166793823242,-64.45833587646484,9.667
-51.04166793823242,-64.375,9.621
-51.04166793823242,-64.29166412353516,9.6449995
-51.04166793823242,-64.20833587646484,9.657
-51.04166793823242,-64.125,9.651
-51.04166793823242,-64.04166412353516,9.629
-51.04166793823242,-63.95833206176758,9.617
-51.04166793823242,-63.874996185302734,9.608
-51.04166793823242,-63.79166030883789,9.563999
-51.04166793823242,-63.70833206176758,9.514
-51.04166793823242,-63.624996185302734,9.469999
-51.04166793823242,-63.54166030883789,9.464
-51.04166793823242,-63.45833206176758,9.495
-51.04166793823242,-63.374996185302734,9.476
-51.04166793823242,-63.29166030883789,9.466
-51.04166793823242,-63.20833206176758,9.476999
-51.04166793823242,-63.124996185302734,9.472
-51.04166793823242,-63.04166030883789,9.43
-51.04166793823242,-62.95833206176758,9.372999
-51.04166793823242,-62.874996185302734,9.366
-51.04166793823242,-62.79166030883789,9.377
-51.04166793823242,-62.70833206176758,9.36
-51.04166793823242,-62.624996185302734,9.365
-51.04166793823242,-62.54166030883789,9.334
-51.04166793823242,-62.45833206176758,9.302
-51.04166793823242,-62.374996185302734,9.311
-51.04166793823242,-62.29166030883789,9.296
-51.04166793823242,-62.20833206176758,9.306
-51.04166793823242,-62.124996185302734,9.29
-51.04166793823242,-62.04166030883789,9.293
-51.04166793823242,-61.95833206176758,9.32
-51.04166793823242,-61.874996185302734,9.337999
-51.04166793823242,-61.79166030883789,9.38
-51.04166793823242,-61.70833206176758,9.418
-51.04166793823242,-61.624996185302734,9.323
-51.04166793823242,-61.54166030883789,8.993
-51.04166793823242,-61.45833206176758,8.863
-51.04166793823242,-61.374996185302734,8.709
-51.04166793823242,-61.29166030883789,8.696
-51.04166793823242,-61.20833206176758,8.732
-51.04166793823242,-61.124996185302734,8.54
-51.04166793823242,-61.04166030883789,8.562
-51.04166793823242,-60.95833206176758,8.686
-51.04166793823242,-60.874996185302734,8.84
-51.04166793823242,-60.79166030883789,9.046
-51.04166793823242,-60.70833206176758,9.056
-51.04166793823242,-60.624996185302734,9.082
-51.04166793823242,-60.54166030883789,9.188
-51.04166793823242,-60.45833206176758,9.393
-51.04166793823242,-60.374996185302734,9.601
-51.04166793823242,-60.29166030883789,9.689
-51.04166793823242,-60.20833206176758,9.76
-51.04166793823242,-60.124996185302734,9.782
-51.04166793823242,-60.04166030883789,9.763
-51.04166793823242,-59.95833206176758,9.733999
-51.04166793823242,-59.874996185302734,9.741
-51.04166793823242,-59.79166030883789,9.757
-51.04166793823242,-59.70833206176758,9.759
-51.04166793823242,-59.624996185302734,9.776999
-51.04166793823242,-59.54166030883789,9.823999
-51.04166793823242,-59.45833206176758,9.837
-51.04166793823242,-59.374996185302734,9.796
-51.04166793823242,-59.29166030883789,9.738
-51.04166793823242,-59.20833206176758,9.679999
-51.04166793823242,-59.124996185302734,9.620999
-51.04166793823242,-59.04166030883789,9.6119995
-51.04166793823242,-58.95833206176758,9.595
-51.04166793823242,-58.874996185302734,9.632999
-51.04166793823242,-58.79166030883789,9.5789995
-51.04166793823242,-58.70833206176758,9.551
-51.04166793823242,-58.624996185302734,9.556
-51.04166793823242,-58.54166030883789,9.544
-51.04166793823242,-58.45833206176758,9.513
-51.04166793823242,-58.374996185302734,9.513
-51.04166793823242,-58.29166030883789,9.45
-51.04166793823242,-58.20833206176758,9.401999
-51.04166793823242,-58.124996185302734,9.407
-51.04166793823242,-58.04166030883789,9.407
-51.04166793823242,-57.95833206176758,9.406
-51.04166793823242,-57.874996185302734,9.365999
-51.04166793823242,-57.79166030883789,9.359
-51.04166793823242,-57.70833206176758,9.326
-51.04166793823242,-57.624996185302734,9.306
-51.04166793823242,-57.54166030883789,9.231
-51.04166793823242,-57.45833206176758,9.183
-51.04166793823242,-57.374996185302734,9.108999
-51.04166793823242,-57.29166030883789,9.028
-51.04166793823242,-57.20833206176758,9.013
-51.04166793823242,-57.124996185302734,9.000999
-51.04166793823242,-57.04166030883789,8.929
-51.04166793823242,-56.95833206176758,8.797
-51.04166793823242,-56.874996185302734,8.723
-51.04166793823242,-56.79166030883789,8.693
-51.04166793823242,-56.70833206176758,8.688
-51.04166793823242,-56.624996185302734,8.606999
-51.04166793823242,-56.54166030883789,8.552
-51.04166793823242,-56.45833206176758,8.5859995
-51.04166793823242,-56.374996185302734,8.656
-51.04166793823242,-56.29166030883789,8.511
-51.04166793823242,-56.20833206176758,8.448999
-51.04166793823242,-56.124996185302734,8.499
-51.04166793823242,-56.04166030883789,8.505
-51.04166793823242,-55.95833206176758,8.476999
-51.04166793823242,-55.874996185302734,8.465
-51.04166793823242,-55.79166030883789,8.49
-51.04166793823242,-55.70833206176758,8.462999
-51.04166793823242,-55.624996185302734,8.444
-51.04166793823242,-55.54166030883789,8.5
-51.04166793823242,-55.45833206176758,8.528
-51.04166793823242,-55.374996185302734,8.450999
-51.04166793823242,-55.29166030883789,8.36
